latitude,longitude,path,row,scan,track,acq_date,acq_time,satellite,confidence,daynight
38.602456,-100.618973,031,033,6728,5167,2026-07-30,1724,L8,high,D
38.965855,-100.470012,031,033,7182,3830,2026-07-30,1724,L8,high,D
32.161772,-104.294677,031,038,1754,2331,2026-07-30,1726,L8,high,D
32.161501,-104.294679,031,038,1754,2332,2026-07-30,1726,L8,high,D
32.259216,-104.124166,031,038,2287,1967,2026-07-30,1726,L8,high,D
32.266704,-104.111353,031,038,2327,1939,2026-07-30,1726,L8,high,D
31.656329,-104.026401,031,038,2614,4192,2026-07-30,1726,L8,high,D
31.797077,-103.926692,031,038,2924,3669,2026-07-30,1726,L8,high,D
31.950124,-103.91095,031,038,2968,3103,2026-07-30,1726,L8,high,D
31.950121,-103.910632,031,038,2969,3103,2026-07-30,1726,L8,high,D
31.809035,-103.900882,031,038,3005,3624,2026-07-30,1726,L8,high,D
31.807953,-103.900895,031,038,3005,3628,2026-07-30,1726,L8,high,D
31.810115,-103.900553,031,038,3006,3620,2026-07-30,1726,L8,high,D
31.809032,-103.900565,031,038,3006,3624,2026-07-30,1726,L8,high,D
31.871442,-103.857645,031,038,3139,3392,2026-07-30,1726,L8,low,D
31.957664,-103.845469,031,038,3174,3073,2026-07-30,1726,L8,high,D
32.160745,-103.827962,031,038,3221,2322,2026-07-30,1726,L8,low,D
31.565387,-103.774466,031,038,3414,4520,2026-07-30,1726,L8,high,D
31.988089,-103.716485,031,038,3579,2956,2026-07-30,1726,L8,high,D
31.270174,-103.725676,031,038,3581,5609,2026-07-30,1726,L8,high,D
31.269904,-103.72568,031,038,3581,5610,2026-07-30,1726,L8,high,D
31.038729,-103.722483,031,038,3601,6464,2026-07-30,1726,L8,high,D
31.041162,-103.722136,031,038,3602,6455,2026-07-30,1726,L8,low,D
31.041159,-103.721821,031,038,3603,6455,2026-07-30,1726,L8,medium,D
31.220963,-103.650752,031,038,3821,5788,2026-07-30,1726,L8,low,D
31.775543,-103.628824,031,038,3865,3738,2026-07-30,1726,L8,low,D
32.140192,-103.615125,031,038,3891,2390,2026-07-30,1726,L8,high,D
31.379392,-103.609375,031,038,3945,5201,2026-07-30,1726,L8,high,D
32.025714,-103.589849,031,038,3976,2812,2026-07-30,1726,L8,high,D
31.723506,-103.572599,031,038,4045,3928,2026-07-30,1726,L8,high,D
31.501892,-103.575661,031,038,4046,4747,2026-07-30,1726,L8,high,D
32.221477,-103.528262,031,038,4160,2086,2026-07-30,1726,L8,low,D
32.045451,-103.517106,031,038,4204,2736,2026-07-30,1726,L8,high,D
31.353338,-103.506632,031,038,4272,5293,2026-07-30,1726,L8,high,D
31.35333,-103.506002,031,038,4274,5293,2026-07-30,1726,L8,high,D
31.671224,-103.47467,031,038,4357,4117,2026-07-30,1726,L8,high,D
31.344905,-103.479962,031,038,4357,5323,2026-07-30,1726,L8,high,D
32.140355,-103.465002,031,038,4363,2383,2026-07-30,1726,L8,high,D
32.140622,-103.46468,031,038,4364,2382,2026-07-30,1726,L8,high,D
31.218579,-103.462462,031,038,4419,5789,2026-07-30,1726,L8,high,D
31.218308,-103.462467,031,038,4419,5790,2026-07-30,1726,L8,high,D
31.171078,-103.384856,031,038,4668,5961,2026-07-30,1726,L8,high,D
31.352694,-103.365046,031,038,4721,5289,2026-07-30,1726,L8,high,D
31.026699,-103.311558,031,038,4909,6491,2026-07-30,1726,L8,high,D
31.128985,-103.289928,031,038,4972,6112,2026-07-30,1726,L8,high,D
31.141614,-103.283094,031,038,4993,6065,2026-07-30,1726,L8,high,D
31.07065,-103.278711,031,038,5011,6327,2026-07-30,1726,L8,high,D
31.292026,-103.238774,031,038,5125,5507,2026-07-30,1726,L8,high,D
31.145949,-103.223545,031,038,5182,6046,2026-07-30,1726,L8,high,D
31.146215,-103.223226,031,038,5183,6045,2026-07-30,1726,L8,high,D
31.565078,-103.180563,031,038,5293,4495,2026-07-30,1726,L8,high,D
31.466593,-103.18184,031,038,5295,4859,2026-07-30,1726,L8,high,D
31.187895,-103.184672,031,038,5303,5889,2026-07-30,1726,L8,high,D
31.189659,-103.137734,031,038,5452,5880,2026-07-30,1726,L8,high,D
31.189655,-103.137419,031,038,5453,5880,2026-07-30,1726,L8,high,D
31.337178,-103.121276,031,038,5495,5334,2026-07-30,1726,L8,high,D
31.133378,-103.119643,031,038,5513,6087,2026-07-30,1726,L8,high,D
31.133107,-103.119649,031,038,5513,6088,2026-07-30,1726,L8,high,D
31.133102,-103.119334,031,038,5514,6088,2026-07-30,1726,L8,high,D
31.894471,-103.092917,031,038,5549,3273,2026-07-30,1726,L8,high,D
31.896255,-103.085585,031,038,5572,3266,2026-07-30,1726,L8,high,D
31.266858,-103.087386,031,038,5607,5592,2026-07-30,1726,L8,high,D
32.505049,-102.96423,031,038,5912,1009,2026-07-30,1726,L8,medium,D
31.080007,-102.92198,031,038,6145,6273,2026-07-30,1726,L8,high,D
32.338856,-102.591912,031,038,7092,1599,2026-07-30,1726,L8,high,D
32.070918,-102.586574,031,038,7131,2589,2026-07-30,1726,L8,high,D
32.071182,-102.586249,031,038,7132,2588,2026-07-30,1726,L8,high,D
32.070912,-102.586256,031,038,7132,2589,2026-07-30,1726,L8,high,D
32.071176,-102.585931,031,038,7133,2588,2026-07-30,1726,L8,high,D
32.155841,-102.542994,031,038,7261,2272,2026-07-30,1726,L8,low,D
26.867092,-105.845987,031,041,256,5944,2026-07-30,1728,L8,high,D
26.887432,-105.841607,031,041,271,5869,2026-07-30,1728,L8,high,D
26.887161,-105.841605,031,041,271,5870,2026-07-30,1728,L8,high,D
26.887433,-105.841305,031,041,272,5869,2026-07-30,1728,L8,high,D
26.887163,-105.841303,031,041,272,5870,2026-07-30,1728,L8,high,D
27.651433,-105.188316,031,041,2438,3057,2026-07-30,1728,L8,high,D
27.651434,-105.188012,031,041,2439,3057,2026-07-30,1728,L8,low,D
27.169726,-105.045172,031,041,2908,4836,2026-07-30,1728,L8,high,D
27.169455,-105.045172,031,041,2908,4837,2026-07-30,1728,L8,high,D
27.169726,-105.044869,031,041,2909,4836,2026-07-30,1728,L8,low,D
35.210723,-101.614653,031,035,6390,6845,2026-07-30,1725,L8,high,D
25.059898,-105.664818,031,043,3212,2009,2026-07-30,1728,L8,high,D
24.047752,-105.503421,031,043,3741,5747,2026-07-30,1728,L8,high,D
24.047481,-105.50342,031,043,3741,5748,2026-07-30,1728,L8,low,D
24.047753,-105.503126,031,043,3742,5747,2026-07-30,1728,L8,medium,D
23.807206,-105.38498,031,043,4140,6636,2026-07-30,1728,L8,high,D
23.78041,-105.372828,031,043,4181,6735,2026-07-30,1728,L8,high,D
23.867251,-105.314441,031,043,4380,6415,2026-07-30,1728,L8,high,D
24.912285,-104.837544,031,043,5994,2559,2026-07-30,1728,L8,low,D
24.005188,-104.692697,031,043,6489,5906,2026-07-30,1728,L8,high,D
24.446088,-104.598995,031,043,6802,4278,2026-07-30,1728,L8,medium,D
26.867092,-105.845987,031,042,1446,644,2026-07-30,1728,L8,high,D
26.887432,-105.841607,031,042,1461,569,2026-07-30,1728,L8,medium,D
26.887161,-105.841605,031,042,1461,570,2026-07-30,1728,L8,high,D
26.887433,-105.841305,031,042,1462,569,2026-07-30,1728,L8,low,D
26.887163,-105.841303,031,042,1462,570,2026-07-30,1728,L8,high,D
26.474437,-105.552957,031,042,2410,2099,2026-07-30,1728,L8,low,D
26.474438,-105.552656,031,042,2411,2099,2026-07-30,1728,L8,high,D
26.474167,-105.552655,031,042,2411,2100,2026-07-30,1728,L8,low,D
26.474439,-105.552355,031,042,2412,2099,2026-07-30,1728,L8,high,D
26.474168,-105.552354,031,042,2412,2100,2026-07-30,1728,L8,high,D
26.473897,-105.552353,031,042,2412,2101,2026-07-30,1728,L8,high,D
25.932801,-105.437159,031,042,2788,4100,2026-07-30,1728,L8,low,D
49.286569,-98.842895,031,026,2038,2403,2026-07-30,1722,L8,high,D
49.286299,-98.842896,031,026,2038,2404,2026-07-30,1722,L8,high,D
49.595618,-98.492363,031,026,2880,1254,2026-07-30,1722,L8,low,D
49.595348,-98.492366,031,026,2880,1255,2026-07-30,1722,L8,high,D
49.595618,-98.492363,031,025,1540,6504,2026-07-30,1721,L8,low,D
49.595348,-98.492366,031,025,1540,6505,2026-07-30,1721,L8,high,D
49.92529,-98.477625,031,025,1567,5282,2026-07-30,1721,L8,high,D
49.925021,-98.477628,031,025,1567,5283,2026-07-30,1721,L8,high,D
49.925289,-98.477207,031,025,1568,5282,2026-07-30,1721,L8,high,D
49.925019,-98.47721,031,025,1568,5283,2026-07-30,1721,L8,high,D
49.925556,-98.476786,031,025,1569,5281,2026-07-30,1721,L8,low,D
49.925287,-98.476789,031,025,1569,5282,2026-07-30,1721,L8,high,D
49.925017,-98.476792,031,025,1569,5283,2026-07-30,1721,L8,high,D
49.925555,-98.476368,031,025,1570,5281,2026-07-30,1721,L8,high,D
49.925285,-98.476371,031,025,1570,5282,2026-07-30,1721,L8,high,D
49.925015,-98.476374,031,025,1570,5283,2026-07-30,1721,L8,high,D
49.925553,-98.47595,031,025,1571,5281,2026-07-30,1721,L8,low,D
49.925283,-98.475953,031,025,1571,5282,2026-07-30,1721,L8,high,D
49.925013,-98.475956,031,025,1571,5283,2026-07-30,1721,L8,high,D
49.925551,-98.475532,031,025,1572,5281,2026-07-30,1721,L8,high,D
49.925281,-98.475535,031,025,1572,5282,2026-07-30,1721,L8,high,D
49.925549,-98.475114,031,025,1573,5281,2026-07-30,1721,L8,high,D
49.925279,-98.475117,031,025,1573,5282,2026-07-30,1721,L8,high,D
49.925009,-98.47512,031,025,1573,5283,2026-07-30,1721,L8,high,D
49.925547,-98.474696,031,025,1574,5281,2026-07-30,1721,L8,high,D
49.925277,-98.474699,031,025,1574,5282,2026-07-30,1721,L8,high,D
49.925007,-98.474702,031,025,1574,5283,2026-07-30,1721,L8,low,D
49.925545,-98.474278,031,025,1575,5281,2026-07-30,1721,L8,high,D
49.925275,-98.474281,031,025,1575,5282,2026-07-30,1721,L8,high,D
49.925543,-98.47386,031,025,1576,5281,2026-07-30,1721,L8,high,D
49.925273,-98.473863,031,025,1576,5282,2026-07-30,1721,L8,high,D
49.925541,-98.473442,031,025,1577,5281,2026-07-30,1721,L8,high,D
49.925272,-98.473445,031,025,1577,5282,2026-07-30,1721,L8,high,D
49.925002,-98.473448,031,025,1577,5283,2026-07-30,1721,L8,low,D
49.925809,-98.473022,031,025,1578,5280,2026-07-30,1721,L8,high,D
49.925539,-98.473025,031,025,1578,5281,2026-07-30,1721,L8,high,D
49.92527,-98.473027,031,025,1578,5282,2026-07-30,1721,L8,high,D
49.925,-98.47303,031,025,1578,5283,2026-07-30,1721,L8,low,D
49.925807,-98.472604,031,025,1579,5280,2026-07-30,1721,L8,low,D
49.925538,-98.472607,031,025,1579,5281,2026-07-30,1721,L8,high,D
49.925268,-98.47261,031,025,1579,5282,2026-07-30,1721,L8,high,D
49.925536,-98.472189,031,025,1580,5281,2026-07-30,1721,L8,high,D
49.885352,-97.691261,031,025,3451,5407,2026-07-30,1721,L8,low,D
49.885348,-97.690843,031,025,3452,5407,2026-07-30,1721,L8,low,D
41.058188,-100.123967,031,031,5429,6593,2026-07-30,1724,L8,low,D
33.751477,-102.750015,031,036,4194,7018,2026-07-30,1726,L8,high,D
33.751471,-102.749692,031,036,4195,7018,2026-07-30,1726,L8,low,D
35.210723,-101.614653,031,036,7520,1525,2026-07-30,1726,L8,high,D
48.407317,-109.45599,039,026,6436,5613,2026-07-30,1811,L9,high,D
48.407047,-109.455999,039,026,6436,5614,2026-07-30,1811,L9,high,D
48.406777,-109.456007,039,026,6436,5615,2026-07-30,1811,L9,low,D
48.407851,-109.455569,039,026,6437,5611,2026-07-30,1811,L9,high,D
48.407581,-109.455577,039,026,6437,5612,2026-07-30,1811,L9,high,D
48.407311,-109.455585,039,026,6437,5613,2026-07-30,1811,L9,high,D
48.407042,-109.455593,039,026,6437,5614,2026-07-30,1811,L9,high,D
48.406772,-109.455602,039,026,6437,5615,2026-07-30,1811,L9,high,D
48.406502,-109.45561,039,026,6437,5616,2026-07-30,1811,L9,high,D
48.408115,-109.455155,039,026,6438,5610,2026-07-30,1811,L9,high,D
48.407846,-109.455164,039,026,6438,5611,2026-07-30,1811,L9,high,D
48.407576,-109.455172,039,026,6438,5612,2026-07-30,1811,L9,high,D
48.407306,-109.45518,039,026,6438,5613,2026-07-30,1811,L9,high,D
48.407036,-109.455188,039,026,6438,5614,2026-07-30,1811,L9,high,D
48.406766,-109.455196,039,026,6438,5615,2026-07-30,1811,L9,high,D
48.406497,-109.455204,039,026,6438,5616,2026-07-30,1811,L9,high,D
48.40811,-109.45475,039,026,6439,5610,2026-07-30,1811,L9,high,D
48.40784,-109.454758,039,026,6439,5611,2026-07-30,1811,L9,high,D
48.40757,-109.454767,039,026,6439,5612,2026-07-30,1811,L9,medium,D
48.407031,-109.454783,039,026,6439,5614,2026-07-30,1811,L9,high,D
48.406761,-109.454791,039,026,6439,5615,2026-07-30,1811,L9,high,D
48.406491,-109.454799,039,026,6439,5616,2026-07-30,1811,L9,low,D
48.408374,-109.454337,039,026,6440,5609,2026-07-30,1811,L9,high,D
48.408105,-109.454345,039,026,6440,5610,2026-07-30,1811,L9,high,D
48.407835,-109.454353,039,026,6440,5611,2026-07-30,1811,L9,medium,D
48.407025,-109.454378,039,026,6440,5614,2026-07-30,1811,L9,high,D
48.406756,-109.454386,039,026,6440,5615,2026-07-30,1811,L9,high,D
48.408639,-109.453923,039,026,6441,5608,2026-07-30,1811,L9,high,D
48.408369,-109.453932,039,026,6441,5609,2026-07-30,1811,L9,high,D
48.408099,-109.45394,039,026,6441,5610,2026-07-30,1811,L9,high,D
48.40729,-109.453964,039,026,6441,5613,2026-07-30,1811,L9,medium,D
48.40702,-109.453972,039,026,6441,5614,2026-07-30,1811,L9,high,D
48.408633,-109.453518,039,026,6442,5608,2026-07-30,1811,L9,high,D
48.408363,-109.453526,039,026,6442,5609,2026-07-30,1811,L9,high,D
48.407284,-109.453559,039,026,6442,5613,2026-07-30,1811,L9,high,D
48.407014,-109.453567,039,026,6442,5614,2026-07-30,1811,L9,high,D
48.408628,-109.453113,039,026,6443,5608,2026-07-30,1811,L9,high,D
48.408358,-109.453121,039,026,6443,5609,2026-07-30,1811,L9,high,D
48.407279,-109.453154,039,026,6443,5613,2026-07-30,1811,L9,high,D
48.407009,-109.453162,039,026,6443,5614,2026-07-30,1811,L9,high,D
48.408892,-109.4527,039,026,6444,5607,2026-07-30,1811,L9,high,D
48.408622,-109.452708,039,026,6444,5608,2026-07-30,1811,L9,high,D
48.408353,-109.452716,039,026,6444,5609,2026-07-30,1811,L9,high,D
48.407273,-109.452749,039,026,6444,5613,2026-07-30,1811,L9,high,D
48.407004,-109.452757,039,026,6444,5614,2026-07-30,1811,L9,high,D
48.408887,-109.452294,039,026,6445,5607,2026-07-30,1811,L9,high,D
48.408617,-109.452302,039,026,6445,5608,2026-07-30,1811,L9,high,D
48.408347,-109.452311,039,026,6445,5609,2026-07-30,1811,L9,high,D
48.407268,-109.452343,039,026,6445,5613,2026-07-30,1811,L9,medium,D
48.406998,-109.452352,039,026,6445,5614,2026-07-30,1811,L9,high,D
48.408881,-109.451889,039,026,6446,5607,2026-07-30,1811,L9,high,D
48.408611,-109.451897,039,026,6446,5608,2026-07-30,1811,L9,high,D
48.407262,-109.451938,039,026,6446,5613,2026-07-30,1811,L9,medium,D
48.406993,-109.451946,039,026,6446,5614,2026-07-30,1811,L9,high,D
48.408876,-109.451484,039,026,6447,5607,2026-07-30,1811,L9,high,D
48.408606,-109.451492,039,026,6447,5608,2026-07-30,1811,L9,high,D
48.407257,-109.451533,039,026,6447,5613,2026-07-30,1811,L9,medium,D
48.40887,-109.451079,039,026,6448,5607,2026-07-30,1811,L9,high,D
48.408601,-109.451087,039,026,6448,5608,2026-07-30,1811,L9,high,D
48.408865,-109.450673,039,026,6449,5607,2026-07-30,1811,L9,high,D
48.408595,-109.450682,039,026,6449,5608,2026-07-30,1811,L9,medium,D
48.407516,-109.450714,039,026,6449,5612,2026-07-30,1811,L9,high,D
48.408859,-109.450268,039,026,6450,5607,2026-07-30,1811,L9,low,D
48.40859,-109.450276,039,026,6450,5608,2026-07-30,1811,L9,medium,D
46.810482,-111.931203,039,027,1639,6303,2026-07-30,1812,L9,high,D
47.134899,-111.907973,039,027,1712,5102,2026-07-30,1812,L9,high,D
47.522792,-111.295361,039,027,3266,3677,2026-07-30,1812,L9,high,D
47.522522,-111.295359,039,027,3266,3678,2026-07-30,1812,L9,high,D
45.486741,-112.870435,039,028,535,5923,2026-07-30,1812,L9,high,D
46.810482,-111.931203,039,028,3039,1063,2026-07-30,1812,L9,high,D
46.286081,-111.873986,039,028,3163,3007,2026-07-30,1812,L9,medium,D
46.286084,-111.873596,039,028,3164,3007,2026-07-30,1812,L9,low,D
46.286096,-111.872039,039,028,3168,3007,2026-07-30,1812,L9,medium,D
46.286369,-111.871654,039,028,3169,3006,2026-07-30,1812,L9,high,D
46.286099,-111.871649,039,028,3169,3007,2026-07-30,1812,L9,high,D
46.285829,-111.871645,039,028,3169,3008,2026-07-30,1812,L9,high,D
45.260865,-111.365997,039,028,4450,6814,2026-07-30,1812,L9,high,D
45.260327,-111.365229,039,028,4452,6816,2026-07-30,1812,L9,high,D
42.667597,-113.067352,039,030,2590,5858,2026-07-30,1813,L9,medium,D
42.667327,-113.067343,039,030,2590,5859,2026-07-30,1813,L9,high,D
42.666787,-113.067325,039,030,2590,5861,2026-07-30,1813,L9,high,D
42.666517,-113.067316,039,030,2590,5862,2026-07-30,1813,L9,high,D
42.667603,-113.066986,039,030,2591,5858,2026-07-30,1813,L9,medium,D
42.667333,-113.066977,039,030,2591,5859,2026-07-30,1813,L9,medium,D
42.66761,-113.06662,039,030,2592,5858,2026-07-30,1813,L9,low,D
42.66734,-113.066611,039,030,2592,5859,2026-07-30,1813,L9,medium,D
42.66707,-113.066602,039,030,2592,5860,2026-07-30,1813,L9,medium,D
42.667347,-113.066245,039,030,2593,5859,2026-07-30,1813,L9,high,D
42.667077,-113.066237,039,030,2593,5860,2026-07-30,1813,L9,low,D
42.667353,-113.06588,039,030,2594,5859,2026-07-30,1813,L9,high,D
42.66736,-113.065514,039,030,2595,5859,2026-07-30,1813,L9,high,D
42.668769,-113.062266,039,030,2604,5854,2026-07-30,1813,L9,medium,D
42.669322,-113.061552,039,030,2606,5852,2026-07-30,1813,L9,medium,D
42.668519,-113.061159,039,030,2607,5855,2026-07-30,1813,L9,medium,D
42.669875,-113.060838,039,030,2608,5850,2026-07-30,1813,L9,medium,D
42.669065,-113.060811,039,030,2608,5853,2026-07-30,1813,L9,medium,D
42.668795,-113.060802,039,030,2608,5854,2026-07-30,1813,L9,high,D
42.668525,-113.060793,039,030,2608,5855,2026-07-30,1813,L9,high,D
42.668802,-113.060436,039,030,2609,5854,2026-07-30,1813,L9,high,D
42.667577,-113.053441,039,030,2628,5859,2026-07-30,1813,L9,medium,D
42.667307,-113.053432,039,030,2628,5860,2026-07-30,1813,L9,high,D
42.667037,-113.053423,039,030,2628,5861,2026-07-30,1813,L9,high,D
42.667583,-113.053075,039,030,2629,5859,2026-07-30,1813,L9,high,D
42.667313,-113.053066,039,030,2629,5860,2026-07-30,1813,L9,high,D
42.667043,-113.053057,039,030,2629,5861,2026-07-30,1813,L9,high,D
42.666773,-113.053048,039,030,2629,5862,2026-07-30,1813,L9,medium,D
42.66759,-113.052709,039,030,2630,5859,2026-07-30,1813,L9,medium,D
42.66732,-113.0527,039,030,2630,5860,2026-07-30,1813,L9,medium,D
42.66705,-113.052691,039,030,2630,5861,2026-07-30,1813,L9,medium,D
42.66678,-113.052682,039,030,2630,5862,2026-07-30,1813,L9,medium,D
42.667327,-113.052334,039,030,2631,5860,2026-07-30,1813,L9,medium,D
42.667057,-113.052325,039,030,2631,5861,2026-07-30,1813,L9,medium,D
42.661518,-113.044822,039,030,2651,5882,2026-07-30,1813,L9,high,D
42.685537,-111.591837,039,030,6621,5855,2026-07-30,1813,L9,medium,D
42.685809,-111.591473,039,030,6622,5854,2026-07-30,1813,L9,high,D
42.685539,-111.591471,039,030,6622,5855,2026-07-30,1813,L9,high,D
42.685269,-111.591468,039,030,6622,5856,2026-07-30,1813,L9,high,D
42.685811,-111.591107,039,030,6623,5854,2026-07-30,1813,L9,high,D
42.685541,-111.591105,039,030,6623,5855,2026-07-30,1813,L9,high,D
42.685271,-111.591102,039,030,6623,5856,2026-07-30,1813,L9,medium,D
42.688256,-111.588567,039,030,6630,5845,2026-07-30,1813,L9,medium,D
42.687986,-111.588564,039,030,6630,5846,2026-07-30,1813,L9,high,D
42.686095,-111.588546,039,030,6630,5853,2026-07-30,1813,L9,medium,D
42.688258,-111.588201,039,030,6631,5845,2026-07-30,1813,L9,medium,D
42.687988,-111.588198,039,030,6631,5846,2026-07-30,1813,L9,high,D
42.687718,-111.588196,039,030,6631,5847,2026-07-30,1813,L9,medium,D
42.426843,-113.903602,039,031,1705,1442,2026-07-30,1813,L9,high,D
42.354634,-113.885339,039,031,1746,1711,2026-07-30,1813,L9,low,D
42.354643,-113.884976,039,031,1747,1711,2026-07-30,1813,L9,high,D
42.661518,-113.044822,039,031,4081,642,2026-07-30,1813,L9,high,D
32.508594,-116.770096,039,037,307,6356,2026-07-30,1816,L9,high,D
32.508593,-116.769776,039,037,308,6356,2026-07-30,1816,L9,high,D
32.508322,-116.769777,039,037,308,6357,2026-07-30,1816,L9,high,D
32.78482,-115.479975,039,037,4332,5302,2026-07-30,1816,L9,high,D
32.784549,-115.47998,039,037,4332,5303,2026-07-30,1816,L9,low,D
32.875345,-115.448291,039,037,4426,4966,2026-07-30,1816,L9,high,D
32.875075,-115.448296,039,037,4426,4967,2026-07-30,1816,L9,high,D
32.875341,-115.447971,039,037,4427,4966,2026-07-30,1816,L9,high,D
32.875071,-115.447975,039,037,4427,4967,2026-07-30,1816,L9,high,D
32.875337,-115.44765,039,037,4428,4966,2026-07-30,1816,L9,high,D
32.875067,-115.447655,039,037,4428,4967,2026-07-30,1816,L9,high,D
32.874796,-115.44766,039,037,4428,4968,2026-07-30,1816,L9,high,D
32.875063,-115.447334,039,037,4429,4967,2026-07-30,1816,L9,high,D
32.874792,-115.447339,039,037,4429,4968,2026-07-30,1816,L9,high,D
32.874522,-115.447344,039,037,4429,4969,2026-07-30,1816,L9,high,D
32.874251,-115.447348,039,037,4429,4970,2026-07-30,1816,L9,high,D
32.873981,-115.447353,039,037,4429,4971,2026-07-30,1816,L9,low,D
32.874788,-115.447018,039,037,4430,4968,2026-07-30,1816,L9,high,D
32.874518,-115.447023,039,037,4430,4969,2026-07-30,1816,L9,high,D
32.874247,-115.447028,039,037,4430,4970,2026-07-30,1816,L9,high,D
32.873977,-115.447033,039,037,4430,4971,2026-07-30,1816,L9,high,D
32.873706,-115.447037,039,037,4430,4972,2026-07-30,1816,L9,high,D
32.873436,-115.447042,039,037,4430,4973,2026-07-30,1816,L9,low,D
32.873973,-115.446712,039,037,4431,4971,2026-07-30,1816,L9,high,D
32.873702,-115.446717,039,037,4431,4972,2026-07-30,1816,L9,high,D
32.873432,-115.446721,039,037,4431,4973,2026-07-30,1816,L9,high,D
32.875051,-115.446373,039,037,4432,4967,2026-07-30,1816,L9,low,D
32.874239,-115.446387,039,037,4432,4970,2026-07-30,1816,L9,high,D
32.873969,-115.446391,039,037,4432,4971,2026-07-30,1816,L9,high,D
32.873698,-115.446396,039,037,4432,4972,2026-07-30,1816,L9,high,D
32.873428,-115.446401,039,037,4432,4973,2026-07-30,1816,L9,high,D
32.873694,-115.446076,039,037,4433,4972,2026-07-30,1816,L9,low,D
32.575207,-115.421525,039,037,4526,6074,2026-07-30,1816,L9,high,D
32.575203,-115.421206,039,037,4527,6074,2026-07-30,1816,L9,high,D
32.574925,-115.420572,039,037,4529,6075,2026-07-30,1816,L9,high,D
32.565571,-115.387184,039,037,4634,6108,2026-07-30,1816,L9,high,D
32.565567,-115.386865,039,037,4635,6108,2026-07-30,1816,L9,high,D
32.553026,-115.317761,039,037,4852,6151,2026-07-30,1816,L9,high,D
32.527415,-115.20709,039,037,5200,6240,2026-07-30,1816,L9,medium,D
32.469441,-115.202176,039,037,5219,6454,2026-07-30,1816,L9,medium,D
32.469707,-115.201852,039,037,5220,6453,2026-07-30,1816,L9,low,D
32.547298,-115.178583,039,037,5288,6165,2026-07-30,1816,L9,high,D
32.246088,-115.119352,039,037,5493,7275,2026-07-30,1816,L9,high,D
32.245817,-115.119357,039,037,5493,7276,2026-07-30,1816,L9,low,D
32.246083,-115.119033,039,037,5494,7275,2026-07-30,1816,L9,high,D
32.245813,-115.119039,039,037,5494,7276,2026-07-30,1816,L9,high,D
32.245542,-115.119045,039,037,5494,7277,2026-07-30,1816,L9,high,D
32.244731,-115.119061,039,037,5494,7280,2026-07-30,1816,L9,high,D
32.246078,-115.118715,039,037,5495,7275,2026-07-30,1816,L9,high,D
32.245808,-115.118721,039,037,5495,7276,2026-07-30,1816,L9,high,D
32.245537,-115.118726,039,037,5495,7277,2026-07-30,1816,L9,high,D
32.244726,-115.118743,039,037,5495,7280,2026-07-30,1816,L9,high,D
32.246074,-115.118397,039,037,5496,7275,2026-07-30,1816,L9,high,D
32.245803,-115.118402,039,037,5496,7276,2026-07-30,1816,L9,high,D
32.244721,-115.118425,039,037,5496,7280,2026-07-30,1816,L9,high,D
32.246069,-115.118079,039,037,5497,7275,2026-07-30,1816,L9,high,D
32.245798,-115.118084,039,037,5497,7276,2026-07-30,1816,L9,high,D
32.244716,-115.118106,039,037,5497,7280,2026-07-30,1816,L9,high,D
32.246064,-115.11776,039,037,5498,7275,2026-07-30,1816,L9,high,D
32.245794,-115.117766,039,037,5498,7276,2026-07-30,1816,L9,low,D
32.244712,-115.117788,039,037,5498,7280,2026-07-30,1816,L9,high,D
32.24633,-115.117436,039,037,5499,7274,2026-07-30,1816,L9,medium,D
32.246059,-115.117442,039,037,5499,7275,2026-07-30,1816,L9,high,D
32.244707,-115.11747,039,037,5499,7280,2026-07-30,1816,L9,high,D
32.246325,-115.117118,039,037,5500,7274,2026-07-30,1816,L9,high,D
32.246055,-115.117124,039,037,5500,7275,2026-07-30,1816,L9,high,D
32.244702,-115.117152,039,037,5500,7280,2026-07-30,1816,L9,high,D
32.244432,-115.117157,039,037,5500,7281,2026-07-30,1816,L9,high,D
32.24632,-115.1168,039,037,5501,7274,2026-07-30,1816,L9,high,D
32.24605,-115.116805,039,037,5501,7275,2026-07-30,1816,L9,high,D
32.244697,-115.116833,039,037,5501,7280,2026-07-30,1816,L9,low,D
32.244427,-115.116839,039,037,5501,7281,2026-07-30,1816,L9,low,D
32.244688,-115.116197,039,037,5503,7280,2026-07-30,1816,L9,low,D
32.246306,-115.115845,039,037,5504,7274,2026-07-30,1816,L9,low,D
32.246036,-115.115851,039,037,5504,7275,2026-07-30,1816,L9,low,D
32.246301,-115.115527,039,037,5505,7274,2026-07-30,1816,L9,low,D
32.246031,-115.115532,039,037,5505,7275,2026-07-30,1816,L9,low,D
32.244678,-115.11556,039,037,5505,7280,2026-07-30,1816,L9,low,D
32.246297,-115.115208,039,037,5506,7274,2026-07-30,1816,L9,high,D
32.246292,-115.11489,039,037,5507,7274,2026-07-30,1816,L9,high,D
32.246021,-115.114896,039,037,5507,7275,2026-07-30,1816,L9,high,D
32.24521,-115.114912,039,037,5507,7278,2026-07-30,1816,L9,low,D
32.244939,-115.114918,039,037,5507,7279,2026-07-30,1816,L9,high,D
32.246017,-115.114577,039,037,5508,7275,2026-07-30,1816,L9,high,D
32.244935,-115.1146,039,037,5508,7279,2026-07-30,1816,L9,high,D
